country,date,protest_event,abuse,accident,aid,alcohol,allah,arrest,attack,bank,bankrupt,bombing,border,boss,broken,budget,business,certificate,children,church,clean_air,closed,community,construction,cost,court,credit_card,crew,crime,crops,curfew,currency,dating,debt,destroy,devalue,discriminate,drought,economic,economy,education,election,electricity,ethnic,exclude,expensive,export,family,flood,food,gamble,gambling,gas,gay,gender,god,government,grievance,health,healthcare,holiday,homosexual,house,housing,identity,import,industry,inflation,interest_rate,internet,invest,jobs,kill,language,license,loans,lottery,luxury,marriage,medicine,men,military,mobilize,mosque,move_out,moving,natural_disaster,no_work,official,open,organize,passport,pension,petrol,police,polls,pollution,porn,prison,property,prosecute,protest,race,ration,real_estate,reform,regulate,religion,rent,retire,riot,roads,sanitation,savings,services,sex,sharia,shortage,shutdown,sick,sports,stock,syndicate,target,tariff,tax,temple,terror,terrorist,ticket,unemploy,unemployment,union,violation,violence,visa,vote,water,wedding,wife,women,work,workers,youth,anger,angry,anxious,bored,boring,confident,depress,depression,happy,nervous,sad,stress
Rwanda,2014-12-01,yes,3,5,7,8,1,7,2,14,0,8,5,3,3,6,24,10,10,6,0,5,6,4,16,7,3,8,4,2,0,7,4,2,10,0,0,7,8,11,18,2,5,0,0,4,1,20,24,15,0,0,4,9,7,10,5,0,20,4,4,0,12,6,17,1,3,3,1,11,26,28,5,6,6,1,6,4,3,2,7,5,0,8,0,4,0,0,8,12,1,2,1,4,8,0,3,51,2,15,0,6,4,0,3,1,20,1,4,0,8,1,5,5,18,28,0,7,0,1,22,9,0,5,4,9,4,2,1,4,0,13,5,3,1,8,0,15,15,15,16,9,2,4,14,1,0,24,0,13,0,4,29,9,11,3
Rwanda,2015-01-01,no,11,12,5,4,1,0,4,13,0,8,3,4,3,6,19,3,9,3,0,6,5,4,13,1,2,12,3,2,0,5,4,2,15,0,0,0,7,10,14,4,3,0,95,16,1,16,8,13,0,0,1,12,5,7,6,0,16,2,3,1,11,1,13,3,3,3,1,11,13,27,3,6,8,1,1,7,4,1,5,7,0,17,0,21,0,0,7,12,0,2,1,0,11,0,2,48,4,11,0,0,3,11,3,4,0,2,1,0,0,2,5,2,14,30,0,0,0,3,21,5,0,4,2,16,5,2,0,4,0,9,8,0,1,8,0,9,14,8,15,8,4,3,14,2,0,16,0,0,0,1,68,7,27,2
Rwanda,2015-02-01,no,2,5,2,6,1,0,5,13,0,7,1,5,2,6,16,5,6,4,0,5,4,4,14,5,3,4,2,1,0,4,4,2,4,0,0,0,7,6,24,2,4,0,0,14,3,15,7,10,0,0,2,13,2,8,5,0,19,3,1,1,9,3,0,3,2,4,2,7,18,34,2,5,7,1,2,5,4,2,7,3,0,11,0,9,0,0,8,11,2,2,0,0,13,0,1,57,3,8,0,0,3,0,3,1,18,1,6,0,7,1,3,2,10,30,0,0,0,5,24,9,0,5,2,9,8,1,1,4,0,0,8,0,1,9,3,9,13,16,14,7,3,2,9,1,0,0,0,12,0,4,25,5,19,1
Rwanda,2015-03-01,no,11,8,5,6,2,6,3,15,0,8,2,3,2,4,22,9,8,5,0,3,5,5,19,10,1,4,3,2,0,7,2,3,0,0,0,7,9,9,23,3,5,0,0,4,3,13,8,12,0,0,2,9,3,7,5,0,22,2,2,0,11,4,0,2,3,4,3,8,7,29,8,7,7,1,4,7,4,3,7,5,0,9,0,17,0,0,7,11,2,4,3,4,9,1,2,45,5,10,0,0,1,11,1,1,21,2,6,0,0,3,5,5,11,29,0,0,0,4,26,8,0,7,2,11,5,1,1,3,0,9,8,2,2,7,4,12,12,13,15,9.5,4,4,0,2,0,66,0,0,0,2,24,5,6,2
Rwanda,2015-04-01,yes,11,10,5,6,1,3,3,17,0,7,2,3,2,7,23,5,12,3,0,5,7,6,13,5,2,8,6,3,0,7,4,2,5,0,0,0,11,10,14,5,3,7,0,7,4,17,8,14,0,0,3,14,13,9,6,0,21,9,2,0,12,4,0,4,4,2,1,12,12,36,3,8,9,2,3,5,5,4,8,6,0,8,0,16,0,0,10,16,1,7,1,11,10,0,2,44,4,11,0,0,1,0,2,7,0,3,5,0,0,3,2,0,14,29,0,21,12,3,33,5,0,6,0,9,4,0,3,3,0,13,9,0,2,14,1,13,9,14,21,9,5,4,7,1,0,15,19,0,0,3,21,8,8,3
Rwanda,2015-05-01,yes,5,5,5,5,1,3,6,15,0,7,4,6,2,6,18,7,9,6,0,4,5,7,12,3,2,7,6,3,0,6,3,4,0,0,0,6,8,8,14,3,6,0,0,10,3,17,0,17,0,0,3,15,4,6,5,0,18,2,2,0,10,3,8,3,3,2,1,8,0,30,6,6,7,1,1,5,3,3,6,5,0,0,0,11,0,0,5,13,1,6,1,0,9,0,1,53,4,7,0,10,1,10,2,8,0,2,9,0,0,4,8,9,13,33,0,7,0,8,36,4,0,4,2,11,8,2,2,3,0,16,5,0,2,9,2,12,13,10,16,8.5,4,4,0,0,0,0,6,0,0,4,30,9,5,1
Rwanda,2015-06-01,yes,7,5,4,5,1,3,2,16,0,7,3,5,3,5,17,5,9,3,0,5,8,6,17,6,1,3,3,4,0,5,4,2,0,0,0,6,8,8,9,3,4,0,82,17,3,11,21,17,0,0,3,9,7,6,5,0,16,5,1,1,10,3,4,2,3,4,1,12,0,28,1,4,8,2,16,6,6,3,6,4,0,0,0,12,0,0,7,12,0,6,2,3,9,0,4,47,3,9,0,0,2,9,1,2,17,4,8,0,7,1,8,2,9,25,0,0,0,4,27,5,0,4,2,10,6,0,1,3,0,4,7,0,1,13,2,13,13,17,18,9,2,4,6,0,0,0,6,0,0,0,19,7,9,2
Rwanda,2015-07-01,yes,8,3,5,12,1,8,3,15,0,0,2,5,2,11,26,8,10,7,0,3,7,6,12,7,6,4,1,4,0,7,4,1,0,0,0,0,7,6,13,4,6,7,0,26,4,16,11,13,0,0,2,12,8,9,5,0,17,2,2,1,13,1,16,2,4,3,2,10,12,33,4,6,6,3,5,7,9,2,6,7,0,12,0,13,0,0,9,14,0,1,0,0,13,0,3,52,5,9,0,16,1,10,2,1,19,3,10,0,0,1,13,5,13,30,0,0,6,1,25,8,0,6,2,14,3,0,1,6,0,8,12,1,2,11,4,12,21,16,17,8,2,4,13,1,0,22,13,25,0,1,33,6,15,2
Rwanda,2015-08-01,no,15,5,3,8,2,8,2,17,0,0,2,4,2,8,23,9,9,5,0,4,5,6,12,5,4,11,3,2,0,9,4,3,4,0,0,0,8,7,12,5,3,0,0,28,4,17,11,13,0,0,4,9,4,9,4,0,14,9,3,1,16,3,20,4,3,2,4,11,6,33,6,6,10,1,4,6,6,2,6,4,0,15,0,6,0,0,11,15,1,6,2,0,10,2,2,60,4,10,0,5,2,10,3,4,18,3,14,0,0,3,6,4,16,30,0,13,6,8,30,7,0,3,3,8,9,1,0,6,0,16,11,0,1,19,2,11,18,12,17,8,3,3,9,0,0,14,6,12,0,4,22,5,15,2
Rwanda,2015-09-01,no,9,6,3,3,1,6,2,15,0,6,4,6,3,5,17,4,10,4,0,6,7,5,12,4,3,6,4,1,0,7,5,2,8,0,0,5,6,4,10,2,5,0,0,21,2,12,6,11,0,0,4,16,3,9,5,0,14,4,2,0,10,3,3,3,2,4,1,9,5,29,2,5,4,2,2,3,6,1,6,4,0,13,0,3,0,0,8,11,0,7,1,3,10,1,1,61,5,6,0,4,1,0,3,3,0,2,7,0,0,1,6,6,11,33,0,6,0,3,26,6,0,5,2,6,5,2,0,5,0,14,6,1,1,10,3,13,18,12,16,8.5,2,3,0,1,0,0,5,21,0,0,30,0,6,1
Rwanda,2015-10-01,yes,11,6,2,4,1,3,3,17,0,0,3,3,2,6,20,5,9,6,0,6,5,6,14,3,3,10,3,1,0,8,2,1,0,0,0,0,6,9,14,4,5,3,0,9,3,12,6,15,0,0,3,12,1,9,3,0,16,8,2,0,14,5,7,3,2,1,1,9,16,30,2,4,11,4,3,6,5,2,7,6,0,7,0,16,0,0,7,14,1,9,1,6,9,0,3,52,4,11,0,0,1,17,2,5,0,2,11,0,0,1,6,4,18,31,0,6,5,6,25,6,0,4,5,8,3,1,1,4,0,0,7,1,1,10,1,13,14,13,17,8,2,4,8,2,0,13,5,0,0,2,27,5,4,2
Rwanda,2015-11-01,no,9,8,4,7,1,3,4,15,0,9,3,4,1,7,24,6,9,6,0,3,6,5,13,5,2,13,2,5,0,6,4,3,0,0,0,0,10,11,11,8,4,3,0,15,1,13,6,13,0,0,6,9,3,11,5,0,19,4,2,0,11,2,13,3,4,4,1,12,10,32,4,6,6,1,23,8,5,2,7,9,0,7,0,8,0,0,8,13,1,4,2,3,9,0,1,52,6,10,0,0,2,0,2,5,16,2,10,0,6,1,6,4,18,28,0,0,0,6,26,8,0,6,1,13,6,1,1,3,0,25,8,1,1,11,1,12,8,14,16,8,3,4,0,3,0,12,5,10,0,2,32,7,15,3
Rwanda,2015-12-01,no,7,8,3,6,1,2,7,15,0,5,2,3,3,5,18,4,9,6,0,5,5,6,15,8,2,5,2,4,0,6,6,2,7,0,0,0,7,11,11,4,4,0,0,13,2,14,5,14,0,0,2,13,12,8,3,0,16,3,1,0,9,4,6,2,2,5,2,9,4,27,4,6,8,1,5,5,4,2,7,6,0,8,0,11,0,0,7,14,1,4,1,3,8,0,2,50,5,9,0,4,1,0,1,3,13,4,11,0,5,1,8,5,11,31,0,5,0,4,32,8,0,6,2,7,4,1,2,4,0,24,8,1,2,12,3,14,13,11,15,7.5,1,5,9,0,0,16,5,18,0,1,27,7,20,3
Rwanda,2016-01-01,no,9,13,3,3,1,4,4,13,0,5,3,6,1,5,16,5,8,6,0,3,4,4,12,6,2,8,2,2,0,4,4,0,6,0,0,9,6,5,9,6,7,0,0,21,1,13,5,10,0,0,2,15,2,8,4,0,11,4,3,0,9,2,6,2,3,4,1,8,0,20,4,4,3,1,2,6,5,2,7,5,0,8,0,9,0,0,10,11,0,3,3,8,6,1,2,51,5,6,0,4,2,7,1,0,13,1,6,0,5,2,4,2,11,31,0,5,4,1,31,9,0,6,1,11,4,1,0,4,0,6,6,0,1,7,3,10,13,12,12,8,1,3,0,3,0,26,4,0,0,1,52,7,12,3
Rwanda,2016-02-01,no,13,8,3,11,1,2,2,15,0,5,3,4,2,9,16,5,7,7,0,7,4,6,11,4,2,11,3,1,0,6,4,3,0,0,0,5,6,3,15,7,5,2,0,8,2,14,0,12,0,0,3,13,2,8,2,0,14,3,1,0,12,1,3,1,3,4,1,7,4,25,4,3,3,1,1,7,2,2,8,2,0,6,0,7,0,0,7,14,1,4,1,5,8,1,1,68,4,11,0,0,2,7,1,2,14,3,12,0,0,2,6,5,11,35,0,0,0,2,33,8,0,6,1,6,5,0,0,5,0,6,7,1,1,10,4,9,9,16,18,8,2,4,9,3,0,11,0,0,0,1,28,6,20,3
Rwanda,2016-03-01,no,12,6,7,3,2,3,4,16,0,0,5,3,2,8,23,5,10,7,0,6,6,6,13,6,2,9,3,6,0,4,4,1,0,0,0,10,8,6,17,17,4,0,0,11,2,13,8,12,0,0,4,11,8,7,4,0,22,1,2,0,13,3,3,2,5,2,1,8,0,30,5,6,5,2,0,6,6,2,8,4,0,6,0,19,0,0,9,13,1,3,1,8,7,2,3,61,5,9,0,4,2,0,2,2,0,3,8,0,11,2,7,3,17,35,0,5,9,5,30,5,0,1,2,7,4,1,1,4,0,3,5,0,2,11,5,15,10,13,20,10.5,2,4,5,1,0,17,0,0,0,3,28,2,15,4
Rwanda,2016-04-01,no,7,5,6,3,1,3,5,15,0,5,5,3,2,8,20,4,10,7,0,6,7,7,16,5,3,8,4,1,0,5,6,4,0,0,0,4,11,11,15,12,5,0,60,3,3,15,8,17,0,0,4,9,7,9,5,0,22,2,1,0,12,4,8,2,3,2,2,8,12,29,2,8,5,1,0,5,5,3,8,5,0,11,0,12,0,0,10,13,1,3,2,10,7,2,3,61,3,8,0,0,3,7,2,2,0,2,9,0,5,1,9,5,18,33,0,0,12,2,30,6,0,5,2,7,4,1,1,6,0,9,10,1,1,6,1,15,14,11,20,13.5,2,4,4,1,0,10,0,26,0,2,27,13,14,3
Rwanda,2016-05-01,no,5,5,4,7,1,2,3,14,0,5,4,5,2,6,18,5,8,6,0,9,5,5,14,7,1,11,5,5,0,7,3,3,0,0,0,0,9,11,13,5,6,2,0,15,4,17,10,14,0,0,2,15,5,10,4,0,21,4,1,0,11,4,6,2,5,4,1,7,4,28,3,5,8,1,1,5,4,3,7,7,0,11,0,8,0,0,11,13,1,5,2,5,9,1,3,64,6,6,0,4,2,0,1,2,0,3,8,0,5,2,10,11,16,37,0,0,0,4,35,7,0,6,3,10,4,1,1,3,0,3,9,1,2,10,1,15,12,18,19,18,2,4,4,1,0,21,4,0,0,2,24,8,21,2
Rwanda,2016-06-01,yes,9,4,4,7,1,2,3,17,0,13,3,4,2,8,22,9,9,7,0,8,5,7,15,9,3,3,3,5,0,5,4,2,3,0,0,5,14,11,13,5,7,5,65,8,2,16,14,18,0,0,3,17,6,8,5,0,18,4,2,1,12,4,6,3,3,2,1,7,0,33,6,5,6,2,11,2,6,3,8,5,0,6,0,11,0,0,9,15,0,5,1,8,11,3,3,54,7,10,0,4,2,0,2,1,14,2,7,0,0,2,10,3,15,35,0,5,4,3,33,7,0,9,1,9,2,1,1,3,0,6,7,1,2,10,1,16,13,16,19,14,2,5,5,2,0,11,5,9,0,1,33,2,15,3
Rwanda,2016-07-01,no,2,15,5,7,2,4,5,17,0,6,5,5,1,10,24,8,10,5,0,10,8,6,14,7,2,15,3,2,0,7,3,4,7,0,0,5,9,7,15,6,6,0,0,24,2,14,12,18,0,0,3,16,7,11,5,0,20,3,2,1,17,4,0,2,2,6,1,8,15,39,4,5,5,3,2,8,7,3,8,9,0,6,0,17,0,0,7,15,1,5,1,9,8,3,1,55,4,10,0,0,3,0,3,2,0,3,6,0,11,2,9,2,17,35,0,6,0,4,34,8,0,3,5,11,6,1,1,3,0,20,11,2,0,11,3,16,21,20,18,13,3,4,5,0,0,12,5,10,0,2,44,4,16,3
Rwanda,2016-08-01,no,12,8,2,7,2,7,5,16,0,0,2,8,3,8,17,8,8,4,0,7,4,7,12,4,2,6,3,1,0,6,4,2,0,0,0,0,8,6,11,5,3,3,0,36,2,20,11,13,0,0,3,12,8,9,3,0,12,7,1,0,15,1,13,2,4,3,2,6,5,34,2,7,8,3,2,4,11,4,8,7,0,0,0,13,0,0,10,15,0,5,3,0,8,2,1,77,5,9,0,8,2,0,2,0,0,1,10,0,5,2,5,4,14,44,0,0,10,8,36,8,0,4,1,8,5,1,1,7,0,10,24,2,2,15,1,12,17,24,20,9.5,3,3,5,1,0,11,0,0,0,2,37,2,18,2
Rwanda,2016-09-01,no,4,7,5,3,2,4,3,18,0,5,3,4,3,6,18,7,7,4,0,13,6,6,11,5,3,11,4,3,0,5,4,3,7,0,0,10,7,2,14,4,2,5,0,19,2,14,5,17,0,0,4,10,7,8,4,0,20,3,2,1,13,3,3,1,3,4,1,8,4,34,2,5,11,3,2,9,3,3,8,7,0,6,0,9,0,0,9,12,0,5,1,11,9,4,1,68,5,6,0,4,2,7,1,1,0,2,15,0,5,2,6,5,16,40,0,5,0,3,34,6,0,9,4,8,6,1,1,4,0,12,8,1,1,15,3,11,20,15,19,10.5,2,4,5,3,0,11,9,9,0,1,27,2,28,2
Rwanda,2016-10-01,no,2,7,7,3,1,3,1,17,0,5,2,5,2,6,20,7,7,7,0,7,6,5,14,5,1,3,2,3,0,4,4,1,3,0,0,0,6,6,15,6,4,2,0,16,2,17,6,14,0,0,5,9,10,8,5,0,21,9,2,1,13,2,6,2,4,1,3,9,0,32,3,7,4,1,6,6,8,3,9,10,0,9,0,14,0,0,9,17,1,5,2,3,7,4,1,63,3,6,0,4,2,8,2,2,0,1,13,0,5,3,7,3,16,35,0,10,9,4,34,5,0,2,2,9,4,1,1,4,0,12,9,1,1,9,5,14,17,18,22,13,1,5,14,1,0,22,5,0,0,3,32,6,24,1
Rwanda,2016-11-01,no,19,6,3,6,0,5,2,16,0,0,5,4,1,8,24,6,9,6,0,7,7,6,13,6,3,8,3,3,0,9,3,1,7,0,0,7,9,8,12,3,5,0,0,21,2,19,5,17,0,0,4,8,6,8,6,0,25,9,1,0,14,4,15,2,4,2,1,8,4,32,2,5,4,2,18,6,7,2,8,6,0,6,0,11,0,0,11,15,0,7,1,0,6,7,2,61,4,11,0,4,1,0,2,2,14,3,13,0,8,2,8,7,14,39,0,0,0,2,32,5,0,5,3,14,4,1,2,4,0,21,7,1,1,11,2,16,9,20,19,11,2,4,5,1,0,11,16,0,0,2,32,12,17,3
Rwanda,2016-12-01,no,2,8,4,10,1,0,3,17,0,0,2,6,1,6,25,6,11,6,0,7,7,5,14,6,4,11,4,5,0,6,4,1,3,0,0,5,9,7,14,70,6,0,0,14,2,18,6,22,0,0,5,15,9,11,5,0,22,8,1,1,18,2,9,3,3,3,1,8,5,31,5,6,7,2,7,5,4,2,9,5,0,6,0,12,0,0,13,14,1,2,1,3,7,11,4,76,4,8,0,8,1,8,4,2,14,3,8,0,5,2,6,7,20,46,0,10,18,6,33,5,0,4,2,7,4,0,0,3,0,16,3,2,1,9,11,18,14,21,23,15.5,3,6,10,4,0,22,5,9,0,2,34,12,21,3
Rwanda,2017-01-01,no,10,8,4,6,1,3,2,17,0,0,2,5,3,5,22,4,10,6,0,3,3,4,11,5,2,9,2,3,0,5,10,2,0,0,0,0,6,5,10,6,5,0,0,11,3,16,11,16,0,0,4,15,5,11,3,0,17,3,2,0,16,3,3,2,3,3,2,5,9,32,5,7,4,2,0,6,7,3,11,5,0,6,0,10,0,0,11,15,1,5,1,0,8,0,2,75,6,7,0,4,1,0,3,0,29,2,11,0,0,2,6,5,27,47,0,11,5,7,56,7,0,7,1,11,4,0,0,2,0,6,4,1,1,12,1,14,13,18,20,9,1,4,5,1,0,17,5,0,0,1,72,0,19,4
Rwanda,2017-02-01,no,5,6,3,6,2,4,3,14,0,0,3,6,2,5,16,7,8,4,0,7,3,5,14,3,4,7,3,2,0,5,3,1,3,0,0,4,6,5,22,3,6,0,57,31,2,17,14,13,0,0,3,14,6,9,5,0,17,9,1,0,13,2,0,1,2,2,1,8,0,29,6,7,3,0,0,4,4,2,10,8,0,5,0,4,0,0,12,16,1,3,1,12,6,0,1,69,5,7,0,3,1,0,1,1,12,1,7,0,0,2,6,6,14,40,0,0,8,4,67,6,0,9,3,8,3,1,1,3,0,8,6,1,1,10,1,11,10,15,18,9,1,3,8,2,0,9,4,0,0,1,36,2,19,3
Rwanda,2017-03-01,no,8,6,4,4,1,4,3,16,0,0,3,6,1,11,24,5,12,3,0,8,4,6,16,6,2,10,3,2,0,5,3,2,6,0,0,4,8,7,15,2,4,0,58,19,3,15,5,16,0,0,3,9,8,6,6,0,17,7,1,0,12,3,3,2,3,5,1,6,0,29,1,5,7,1,1,5,6,2,7,5,0,5,0,11,0,0,8,12,1,5,1,2,7,0,2,58,5,7,0,5,3,0,1,2,0,2,19,0,0,1,6,4,15,37,0,0,12,2,66,7,0,9,3,9,6,0,1,4,0,24,5,1,2,11,2,13,11,17,16,11.5,1,3,4,1,0,10,8,0,0,3,26,8,11,2
Rwanda,2017-04-01,yes,12,7,4,5,0,2,4,18,0,5,3,4,2,13,24,6,8,7,0,4,6,7,21,6,3,5,2,6,0,5,4,2,3,0,0,4,9,10,15,5,5,4,0,17,2,21,5,23,0,0,3,13,11,8,7,0,20,7,1,1,15,3,8,2,3,6,1,7,16,30,7,6,7,1,2,2,4,2,9,6,0,0,0,5,0,0,12,16,1,4,0,0,9,0,3,64,6,11,0,3,2,0,2,1,12,2,14,0,5,1,9,1,21,37,0,9,4,4,54,7,0,3,2,18,6,2,1,6,0,19,6,1,2,11,2,19,7,18,23,13,2,5,13,0,0,0,0,0,0,5,30,5,13,4
Rwanda,2017-05-01,no,13,2,3,9,1,7,3,14,0,0,4,11,1,6,17,4,8,4,0,6,5,5,13,6,3,5,2,3,0,5,3,2,0,0,0,18,7,7,10,4,3,5,62,18,3,16,10,17,0,0,3,17,6,8,5,0,15,4,1,1,15,4,14,2,3,4,1,5,8,31,3,6,3,1,1,7,1,2,8,6,0,0,0,11,0,0,10,14,0,3,1,0,8,1,3,69,17,10,0,4,1,14,2,1,0,1,16,0,5,2,7,5,13,43,0,5,4,5,65,7,0,7,0,7,5,2,2,3,0,21,7,1,1,9,2,15,9,17,19,10,2,5,7,1,0,21,9,0,0,3,37,6,14,2
Rwanda,2017-06-01,no,6,10,4,7,2,2,4,16,0,16,5,8,2,6,22,6,10,6,0,5,6,6,14,5,2,6,3,5,0,4,3,2,7,0,0,0,9,10,10,6,4,2,0,14,3,16,11,17,0,0,5,11,9,8,4,0,18,8,1,0,13,3,6,3,3,4,0,7,5,31,3,6,8,1,22,7,7,2,7,9,0,0,0,19,0,0,10,17,1,3,4,14,10,1,2,67,15,8,0,0,1,8,2,1,0,2,15,0,11,1,10,2,23,35,0,0,0,5,47,7,0,3,3,7,9,1,0,6,0,19,7,2,1,14,0,15,13,18,21,12,3,4,7,0,0,11,0,0,0,1,39,6,15,1
Rwanda,2017-07-01,no,2,6,2,9,1,3,4,14,0,0,5,8,2,8,22,6,11,6,0,5,5,5,15,5,3,23,3,3,0,4,4,4,4,0,0,6,8,10,9,5,3,0,0,22,3,21,6,16,0,0,5,12,6,9,4,0,17,14,2,1,16,1,7,1,2,2,1,7,21,25,7,6,7,2,4,6,7,3,10,5,0,20,0,13,0,0,7,14,1,2,1,9,12,0,2,72,10,11,0,0,4,0,3,1,16,2,16,0,0,2,5,4,20,37,0,6,21,1,45,5,0,3,2,13,3,1,2,5,0,14,9,1,1,12,2,15,15,20,19,13.5,2,5,11,1,0,0,0,0,0,4,31,6,18,2
Rwanda,2017-08-01,no,0,3,4,3,1,4,1,13,0,0,4,8,2,4,19,7,11,4,0,4,3,4,17,3,5,13,2,3,0,6,5,4,4,0,0,0,5,7,8,10,4,0,0,22,3,20,9,16,0,0,3,14,5,8,4,0,11,6,2,0,18,3,7,2,3,5,2,6,0,25,7,4,4,3,1,4,3,2,10,9,0,0,0,19,0,0,10,12,1,5,2,6,10,0,2,100,5,7,0,4,1,0,1,1,16,2,11,0,0,2,6,6,15,43,0,0,10,6,51,6,0,8,1,7,4,1,1,7,0,14,6,2,1,16,1,16,21,19,20,10,2,9,5,1,0,12,0,11,0,2,40,3,23,2
Rwanda,2017-09-01,no,10,3,4,5,0,5,3,13,0,6,3,8,3,5,19,5,8,6,0,3,6,4,10,8,1,12,3,2,0,6,2,1,11,0,0,5,5,6,10,27,5,0,0,22,2,17,6,15,0,0,5,14,7,10,6,0,13,7,2,0,15,3,3,3,3,3,1,6,0,27,4,6,2,2,2,6,7,2,7,5,0,0,0,10,0,0,14,13,1,4,0,3,7,2,1,83,7,7,0,4,2,0,1,3,15,2,13,0,5,2,3,5,16,49,0,5,0,3,60,8,0,4,4,5,6,2,1,6,0,13,8,1,1,13,3,14,20,16,19,12,2,4,5,0,0,11,5,10,0,1,34,4,12,2
Rwanda,2017-10-01,no,4,4,2,6,0,3,1,15,0,0,7,4,3,4,20,4,10,6,0,7,5,4,16,5,2,9,3,3,0,6,5,5,4,0,0,8,7,4,8,4,4,0,0,9,2,18,21,18,0,0,5,10,7,7,5,0,14,7,0,1,12,3,10,2,3,4,0,7,5,26,5,4,6,2,2,5,10,3,9,5,0,6,0,14,0,0,7,16,1,2,1,3,13,0,2,76,4,7,0,0,2,0,1,8,15,1,12,0,11,1,4,5,21,41,0,5,0,3,43,6,0,4,2,17,4,0,1,4,0,13,7,0,1,14,1,17,12,18,20,10.5,2,5,8,1,0,24,5,0,0,3,40,0,12,2
Rwanda,2017-11-01,no,5,3,3,5,1,0,3,15,0,5,4,6,2,6,22,6,8,6,0,6,6,4,12,4,3,5,4,3,0,5,3,2,7,0,0,0,7,9,17,8,3,0,0,23,2,24,8,20,0,0,4,8,7,9,5,0,19,5,1,0,15,6,9,2,3,2,3,7,9,32,6,5,5,2,29,6,5,2,9,6,0,11,0,11,0,0,7,13,1,9,2,3,9,1,2,66,4,6,0,7,1,0,1,2,13,2,10,0,8,1,6,6,21,34,0,5,9,2,34,4,0,6,2,13,3,1,1,3,0,27,7,1,1,16,1,15,10,14,18,9.5,2,3,9,1,0,21,5,0,0,4,36,5,21,3
Rwanda,2017-12-01,no,9,9,4,8,0,5,3,17,0,8,3,9,2,9,23,6,9,6,0,7,5,6,15,7,2,14,4,3,0,7,6,0,7,0,0,7,8,5,17,4,4,2,65,5,2,19,5,19,0,0,6,9,7,10,5,0,19,8,2,0,16,3,6,2,3,4,1,7,0,29,4,4,7,1,9,9,2,3,10,5,0,11,0,6,0,0,10,18,0,3,2,3,12,0,2,69,4,7,0,0,2,7,3,4,0,1,13,0,0,2,6,7,13,36,0,10,0,6,31,5,0,6,3,13,3,1,2,4,0,25,7,1,1,12,1,20,10,17,19,10.5,2,5,0,0,0,22,5,9,0,5,37,5,15,3
Rwanda,2018-01-01,no,13,2,3,10,1,2,3,13,0,0,3,8,3,8,17,6,9,5,0,4,4,4,16,2,4,8,2,2,0,8,7,2,3,0,0,5,6,2,12,4,4,2,0,11,3,17,8,20,0,0,4,10,10,11,4,0,14,7,2,0,14,2,18,3,3,2,0,7,13,24,4,5,9,1,2,5,3,2,9,5,0,0,0,10,0,0,11,13,1,2,0,5,8,1,2,70,3,6,0,4,2,7,2,0,0,2,11,0,0,2,6,7,17,36,0,0,0,7,39,5,0,3,5,12,5,1,1,7,0,3,5,1,2,9,1,15,13,13,18,10.5,2,6,7,5,0,22,5,0,0,4,67,7,18,2
Rwanda,2018-02-01,no,10,5,4,6,1,2,2,13,0,0,3,8,1,5,20,5,9,6,0,5,3,5,14,4,2,10,4,2,0,9,4,1,0,0,0,9,6,5,27,1,6,2,0,29,2,20,10,17,0,0,4,12,6,9,6,0,19,8,1,0,13,3,8,4,2,2,1,6,8,29,3,6,9,2,2,7,5,2,7,4,0,10,0,6,0,0,10,15,1,7,2,5,12,0,2,71,3,8,0,4,1,0,2,1,13,1,12,0,0,2,11,5,13,39,0,5,12,2,53,4,0,3,3,8,5,1,1,4,0,25,8,1,1,8,2,14,12,14,17,10.5,1,3,4,5,0,20,13,16,0,3,39,6,13,3
Rwanda,2018-03-01,yes,8,3,4,6,0,3,2,15,0,0,4,7,3,5,24,7,9,7,0,7,5,5,16,5,4,3,3,1,0,6,5,2,0,0,0,7,9,11,15,1,7,0,0,27,3,20,8,16,0,0,5,11,9,10,5,0,14,1,1,0,14,3,9,1,3,3,0,7,0,28,4,7,8,0,2,6,3,3,8,4,0,17,0,13,0,0,8,17,1,5,2,11,17,0,3,67,3,10,0,4,1,0,2,0,0,3,10,0,5,2,12,0,20,35,0,5,5,6,36,6,0,5,2,10,2,1,1,7,0,12,7,0,2,13,2,17,9,15,19,12,2,5,10,1,0,17,5,0,0,5,39,6,21,2
Rwanda,2018-04-01,no,14,7,3,5,1,2,4,17,0,5,1,7,2,6,23,6,10,7,0,6,5,6,13,3,2,5,3,5,0,8,3,3,0,0,0,4,8,10,11,4,6,0,0,33,3,17,31,24,0,0,7,9,7,8,6,0,18,7,2,1,14,5,11,1,3,2,2,7,13,30,2,6,5,1,2,8,3,3,6,5,0,5,0,16,0,0,9,13,3,3,1,8,18,1,3,63,4,14,0,0,1,0,2,2,0,1,9,0,10,2,7,3,21,35,0,5,13,4,42,8,0,7,2,14,3,1,1,6,0,6,8,1,1,13,1,19,10,18,19,11.5,2,5,4,1,0,10,4,0,0,4,40,3,16,2
